,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
1190,1190,1190,1190,1190,1190,1190,1190,1254663319459266560,1254663319459266560,1587970020000,2020-04-27,11:17:00,430,1521895657,eghtesadbartar,اقتصاد برتر | EB,,نماد های پر تقاضا تا این لحظه: #ومعادن #شپنا #وتجارت #وبملت #وامید #وپاسار #اخابر pic.twitter.com/kcJ2bDDPWZ,[],[],['https://pbs.twimg.com/media/EWl1egfU0AA8_z-.png'],0,0,0,"['#ومعادن', '#شپنا', '#وتجارت', '#وبملت', '#وامید', '#وپاسار', '#اخابر']",[],https://twitter.com/EghtesadBartar/status/1254663319459266560,False,,0,,,,,,,"[{'user_id': '1521895657', 'username': 'EghtesadBartar'}]",,,,,0.5762667059898376
1191,1191,1191,1191,1191,1191,1191,1191,1254665420251910144,1254665420251910144,1587970521000,2020-04-27,11:25:21,430,1521895657,eghtesadbartar,اقتصاد برتر | EB,,"وضعیت بانک ها و موسسات اعتباری در بورس امروز تا این لحظه: 
صعودی: #دی #وپارس #وبملت #وبصادر #وملل #وسینا #وتجارت
نزولی: #ونوین #وپست #وخاور pic.twitter.com/2JteaP6SQI",[],[],['https://pbs.twimg.com/media/EWl3ECpUcAAdsM9.png'],0,0,1,"['#دی', '#وپارس', '#وبملت', '#وبصادر', '#وملل', '#وسینا', '#وتجارت', '#ونوین', '#وپست', '#وخاور']",[],https://twitter.com/EghtesadBartar/status/1254665420251910144,False,,0,,,,,,,"[{'user_id': '1521895657', 'username': 'EghtesadBartar'}]",,,,,0.7312709093093872
1192,1192,1192,1192,1192,1192,1192,1192,1256146704484708353,1256146704484708353,1588323687000,2020-05-01,13:31:27,430,1239152985038602240,cryptocommande4,crypto commander,,"#وتجارت
#بانکی

این دو کلمه رو در کانال ما سرچ کنید نتایج جالبی میبینید .
بارها اصرار کردیم در 37 - 40 تومان که این سهم خریداری بشه و دلایلش رو بارها عرض کردیم .
در این هفته ی پیش رو بنظرو اکثر سهام بانکی به مقاومت…  https://www.instagram.com/p/B_o7PlTAU_J/?igshid=rq1yph2j6jf5 …",[],['https://www.instagram.com/p/B_o7PlTAU_J/?igshid=rq1yph2j6jf5'],[],0,0,1,"['#وتجارت', '#بانکی']",[],https://twitter.com/cryptocommande4/status/1256146704484708353,False,,0,,,,,,,"[{'user_id': '1239152985038602240', 'username': 'cryptocommande4'}]",,,,,0.5080154538154602
1193,1193,1193,1193,1193,1193,1193,1193,1256146776828108800,1256146776828108800,1588323704000,2020-05-01,13:31:44,430,1239152985038602240,cryptocommande4,crypto commander,,"#وتجارت
#بانکی

این دو کلمه رو در کانال ما سرچ کنید نتایج جالبی میبینید .
بارها اصرار کردیم در 37 - 40 تومان که این سهم خریداری بشه و دلایلش رو بارها عرض کردیم .
در این هفته ی پیش رو بنظرو اکثر سهام بانکی به مقاومت های نسبتن قوی برخورد میکنن .
احتمال شکست سقف هست . pic.twitter.com/4Ykke5PMyI",[],[],['https://pbs.twimg.com/media/EW661HOX0AAI2Ww.jpg'],0,0,1,"['#وتجارت', '#بانکی']",[],https://twitter.com/cryptocommande4/status/1256146776828108800,False,,0,,,,,,,"[{'user_id': '1239152985038602240', 'username': 'cryptocommande4'}]",,,,,0.6056835651397705
1194,1194,1194,1194,1194,1194,1194,1194,1256461284612157440,1256461284612157440,1588398688000,2020-05-02,10:21:28,430,251955984,ebrahimbagheri,ebrahim bagheri,,اگر ممکنه یکی از دوستان اهل #بورس به من که یه تازه وارد بازار خراب کن و ناوارد هستم توضیح بده چرا برخی نمادها #معلق یا # #ممنوع می شوند مثل #شستا؛ #وتجارت؛ #وبملت و ...,[],[],[],4,0,12,"['#بورس', '#معلق', '#ممنوع', '#شستا', '#وتجارت', '#وبملت']",[],https://twitter.com/ebrahimbagheri/status/1256461284612157440,False,,0,,,,,,,"[{'user_id': '251955984', 'username': 'ebrahimbagheri'}]",,,,,0.8029062747955322
1195,1195,1195,1195,1195,1195,1195,1195,1256472425199435776,1256472422821384193,1588401344000,2020-05-02,11:05:44,430,2843783986,behnamsamadi_ir,Behnam Samadi | بهنام صمدی,,"این صندوق شامل نمادهای #وتجارت، #وبصادر، #وبملت، #البرز و #اتکام است 

من خودم پیش‌بینی می‌کنم با توجه به قفل بودن همه این نمادها در صف خرید و تخفیف ۲۰ درصدی برای عرضه،  احتمالا به سرعت توسط مردم خریداری شود!",[],[],[],2,1,27,"['#وتجارت', '#وبصادر', '#وبملت', '#البرز', '#اتکام']",[],https://twitter.com/behnamsamadi_ir/status/1256472425199435776,False,,0,,,,,,,"[{'user_id': '2843783986', 'username': 'behnamsamadi_ir'}]",,,,,0.4528104066848755
1196,1196,1196,1196,1196,1196,1196,1196,1256474628580655110,1256474623987908609,1588401870000,2020-05-02,11:14:30,430,2843783986,behnamsamadi_ir,Behnam Samadi | بهنام صمدی,,"این صندوق شامل نمادهای #وتجارت، #وبصادر، #وبملت، #البرز و #اتکام است 

من خودم پیش‌بینی می‌کنم با توجه به قفل بودن همه این نمادها در صف خرید و تخفیف ۲۰ درصدی برای عرضه،  احتمالا به سرعت توسط مردم خریداری شود!",[],[],[],2,0,91,"['#وتجارت', '#وبصادر', '#وبملت', '#البرز', '#اتکام']",[],https://twitter.com/behnamsamadi_ir/status/1256474628580655110,False,,0,,,,,,,"[{'user_id': '2843783986', 'username': 'behnamsamadi_ir'}]",,,,,0.4528104066848755
1197,1197,1197,1197,1197,1197,1197,1197,1256477088309264385,1256477088309264385,1588402456000,2020-05-02,11:24:16,430,1239152985038602240,cryptocommande4,crypto commander,,"#وتجارت
فروش یک پله 20% در 149 تومان کار عاقلانه ایست .
کلن فروش بانکی ها پله ایی کار عاقلانه اییه .

البته ماشالله همه استاد هستید و ما داریم درس پس میدیم . ولی خوب احتیاط شرط عقل است و طمع کاریست بس نا پسند .",[],[],[],1,0,1,['#وتجارت'],[],https://twitter.com/cryptocommande4/status/1256477088309264385,False,,0,,,,,,,"[{'user_id': '1239152985038602240', 'username': 'cryptocommande4'}]",,,,,0.12249459326267242
1198,1198,1198,1198,1198,1198,1198,1198,1256615901442592769,1256615901442592769,1588435552000,2020-05-02,20:35:52,430,956815255765733378,h_sabouri,H.Sabouri,,۱/سه سهام بانکی مهم #وبصادر #وتجارت #وبملت در ای تی اف واسطه گری مالی دولت قرار دارند و با توجه به قیمت کنونی سهام این شرکتها و نحوه قیمتگذاری دولت(میانگین قیمت سی روزه) و تخفیف ۲۰ درصدی، فاصله قیمتی بیش از پنجاه درصد قیمت کنونی معاملاتی این سهم ها در بازار #بورس است.,[],[],[],1,0,8,"['#وبصادر', '#وتجارت', '#وبملت', '#بورس']",[],https://twitter.com/H_Sabouri/status/1256615901442592769,False,,0,,,,,,,"[{'user_id': '956815255765733378', 'username': 'H_Sabouri'}]",,,,,0.5119034647941589
1199,1199,1199,1199,1199,1199,1199,1199,1256655274619949058,1256655274619949058,1588444939000,2020-05-02,23:12:19,430,1141223093198905344,mohamma77085156,Mohammadreza,,"#وتجارت
#بانک_تجارت
#بورس
آپدیت ۱۳ اردیبهشت 

✅ #قیمت #خط_روند بلند مدت نزولی رو شکوند انتظار میره قیمت  سقف سال ۹۷ رو هم رد کند . 
در صورت شکست سقف سال ۹۷ قیمت به سمت هدف ۲۸۷ تومن حرکت میکنه pic.twitter.com/MjRs1rhWUc",[],[],['https://pbs.twimg.com/media/EXCJS5AXsAAMd_p.jpg'],0,0,2,"['#وتجارت', '#بانک_تجارت', '#بورس', '#قیمت', '#خط_روند']",[],https://twitter.com/Mohamma77085156/status/1256655274619949058,False,,0,,,,,,,"[{'user_id': '1141223093198905344', 'username': 'Mohamma77085156'}]",,,,,0.2255122363567353
1200,1200,1200,1200,1200,1200,1200,1200,1256734252437319681,1256734252437319681,1588463769000,2020-05-03,04:26:09,430,2843783986,behnamsamadi_ir,Behnam Samadi | بهنام صمدی,,"آگهی پذیره نویسی صندوق ""دارا یکم""‌ بامداد امروز در سایت شرکت بورس منتشر شد!

زمان ورود سفارشات از ساعت ۱۴ تا ۱۶ هر روز تعیین شده است 

براساس آگهی حدود ۱۷ درصد از سهام #وتجارت، #وبصادر، #وبملت، #البرز و ۱۱.۴ درصد از #اتکام به صندوق تخصیص می‌یابد pic.twitter.com/af5rimR4Ui",[],[],['https://pbs.twimg.com/media/EXDRIvMWoAEWHDu.jpg'],20,1,99,"['#وتجارت', '#وبصادر', '#وبملت', '#البرز', '#اتکام']",[],https://twitter.com/behnamsamadi_ir/status/1256734252437319681,False,,0,,,,,,,"[{'user_id': '2843783986', 'username': 'behnamsamadi_ir'}]",,,,,0.17687050998210907
1201,1201,1201,1201,1201,1201,1201,1201,1257004931510386689,1257004931510386689,1588528304000,2020-05-03,22:21:44,430,1238898713420070914,macd_iran,MACD_Iran,,"🎯 آگهی پذیره نویسی صندوق ""دارا یکم""‌ بامداد امروز در سایت شرکت بورس منتشر شد!
🔷 زمان ورود سفارشات از ساعت ۱۴ تا ۱۶ هر روز 
🔷 براساس این آگهی حدود ۱۷ درصد از سهام #وتجارت، #وبصادر، #وبملت، #البرز و ۱۱.۴ درصد از #اتکام به صندوق تخصیص می‌یابد.
#صندوق_دارا
#صندوق_سرمایه
#بورس pic.twitter.com/aF3iKWO7Bq",[],[],['https://pbs.twimg.com/media/EXHHTxbXkAAswYq.jpg'],0,0,1,"['#وتجارت', '#وبصادر', '#وبملت', '#البرز', '#اتکام', '#صندوق_دارا', '#صندوق_سرمایه', '#بورس']",[],https://twitter.com/MACD_Iran/status/1257004931510386689,False,,0,,,,,,,"[{'user_id': '1238898713420070914', 'username': 'MACD_Iran'}]",,,,,0.21332256495952606
1202,1202,1202,1202,1202,1202,1202,1202,1257168754351517696,1257168754351517696,1588567362000,2020-05-04,09:12:42,430,2843783986,behnamsamadi_ir,Behnam Samadi | بهنام صمدی,,"گویا هسته امروز هم خسته است 
نماد #وتجارت و #فولاد بدون دلیل متوقف شدند",[],[],[],4,0,130,"['#وتجارت', '#فولاد']",[],https://twitter.com/behnamsamadi_ir/status/1257168754351517696,False,,0,,,,,,,"[{'user_id': '2843783986', 'username': 'behnamsamadi_ir'}]",,,,,0.9149988889694214
1203,1203,1203,1203,1203,1203,1203,1203,1257187492807217152,1257187492807217152,1588571830000,2020-05-04,10:27:10,430,971264702612430850,boursenews_ir,بورس نیوز,,"هنوز علت توقف #وتجارت و #فولاد مشخص نیست

#نبض_بازار",[],[],[],2,0,9,"['#وتجارت', '#فولاد', '#نبض_بازار']",[],https://twitter.com/boursenews_ir/status/1257187492807217152,False,,0,,,,,,,"[{'user_id': '971264702612430850', 'username': 'boursenews_ir'}]",,,,,0.37458473443984985
1204,1204,1204,1204,1204,1204,1204,1204,1257193290241314817,1257187492807217152,1588573212000,2020-05-04,10:50:12,430,482332850,mbeshkouh,Mohammad Beshkouh,,دلیل بسته شدن سهم #وتجارت افشای اطلاعات در مورد شرکت بهره برداری انرژی هست,['boursenews_ir'],[],[],1,0,1,['#وتجارت'],[],https://twitter.com/MBeshkouh/status/1257193290241314817,False,,0,,,,,,,"[{'user_id': '482332850', 'username': 'MBeshkouh'}, {'user_id': '971264702612430850', 'username': 'boursenews_ir'}]",,,,,0.9426026344299316
1205,1205,1205,1205,1205,1205,1205,1205,1257211045317394434,1257173481919328257,1588577445000,2020-05-04,12:00:45,430,1139362890,schegini_1982,s.chegini,,شایعات صحیح نیست. علی الحساب در این لحظه حجم خرید بیش از یک میلیاردی منتظر تصاحب سهم #وتجارت هستند.,['wolfoftse'],[],[],0,0,2,['#وتجارت'],[],https://twitter.com/schegini_1982/status/1257211045317394434,False,,0,,,,,,,"[{'user_id': '1139362890', 'username': 'schegini_1982'}, {'user_id': '2590092336', 'username': 'wolfofTSE'}]",,,,,0.9663355350494384
1206,1206,1206,1206,1206,1206,1206,1206,1257256020147085312,1257256020147085312,1588588168000,2020-05-04,14:59:28,430,1124378872676483074,vesmailzadeh,VEsmailzadeh,,"آیا یادتان هست طرف اختیار خرید #وتجارت رو داشت آتیش میزد
اون هم در سر رسید خرداد
17 تومن میدادین حالا روی 130 تومن خریدار نشسته براش
معاملات آپشن رو تو برنامه کاریتون قرار بدید اگر میخواهید تو این بازار بمونید
خودتون دیگه سودش رو حساب کنید 😎😱
#بورس #سهام #شاخص #اقتصاد #فرابورس  https://twitter.com/VEsmailzadeh/status/1214465200822378496 … pic.twitter.com/oKlwx5O4MG",[],['https://twitter.com/VEsmailzadeh/status/1214465200822378496'],['https://pbs.twimg.com/media/EXKrqEzWsAAuxCA.png'],1,1,13,"['#وتجارت', '#بورس', '#سهام', '#شاخص', '#اقتصاد', '#فرابورس']",[],https://twitter.com/VEsmailzadeh/status/1257256020147085312,False,,0,,,,,,,"[{'user_id': '1124378872676483074', 'username': 'VEsmailzadeh'}]",,,,,0.1105385720729828
1207,1207,1207,1207,1207,1207,1207,1207,1257297190092967937,1257293848113483776,1588597984000,2020-05-04,17:43:04,430,1066276088815525894,farzad_hpour,Farzad,,نسبت P/E=۵۱ برای #وتجارت عادیه یا کلاً نسبت P/E بالای ۱۰ خطرناکه؟,['behnamsamadi_ir'],[],[],1,0,0,['#وتجارت'],[],https://twitter.com/Farzad_hpour/status/1257297190092967937,False,,0,,,,,,,"[{'user_id': '1066276088815525894', 'username': 'Farzad_hpour'}, {'user_id': '2843783986', 'username': 'behnamsamadi_ir'}]",,,,,0.8841509222984314
1208,1208,1208,1208,1208,1208,1208,1208,1257300429475647488,1257172357937913859,1588598756000,2020-05-04,17:55:56,430,2469173238,shrajabi,S.H Rajabi,,"بانک تجارت از تفاوت نرخ تسعیر ارز حدود یک میلیارد دلار سود کرده 
تا تاریخ مجمع که ۳۱ تیر هست پیش بینی میشه قیمت سهامش به بالای ۴۰۰ تومن برسه 
بخرین و سود کنین 
البته اگه #وتجارت بخرین بیشتر سود میکنین","['azoghe', 'behnamsamadi_ir']",[],[],1,0,2,['#وتجارت'],[],https://twitter.com/shrajabi/status/1257300429475647488,False,,0,,,,,,,"[{'user_id': '2469173238', 'username': 'shrajabi'}, {'user_id': '3377165518', 'username': 'AZoghe'}, {'user_id': '2843783986', 'username': 'behnamsamadi_ir'}]",,,,,0.7594532966613771
1209,1209,1209,1209,1209,1209,1209,1209,1257561002251415553,1257561002251415553,1588660881000,2020-05-05,11:11:21,430,5085831,alimalekli,𝗔𝗹𝗶 𝗠𝗮𝗹𝗲𝗸𝗹𝗶,,"امروز یه عجیب و غریب تو #بورس حجم معاملات رفت بالا
#وتجارت: تا الان 3 میلیارد 
#خگستر: تا الان 1.9 میلیارد
#وبصادر: 1.4 میلیارد",[],[],[],0,0,5,"['#بورس', '#وتجارت', '#خگستر', '#وبصادر']",[],https://twitter.com/AliMalekli/status/1257561002251415553,False,,0,,,,,,,"[{'user_id': '5085831', 'username': 'AliMalekli'}]",,,,,0.02851724997162819
1210,1210,1210,1210,1210,1210,1210,1210,1257561746849423360,1257561746849423360,1588661059000,2020-05-05,11:14:19,430,1065734408408317957,note_110,نکته,,"در جو روانی بازار دیدید که رفتار هیجانی چه طور باعث شد حقیقی های #وتجارت سهم خودشون رو مفت از دست بدن...
#بورس",[],[],[],0,0,2,"['#وتجارت', '#بورس']",[],https://twitter.com/Note_110/status/1257561746849423360,False,,0,,,,,,,"[{'user_id': '1065734408408317957', 'username': 'Note_110'}]",,,,,0.7041542530059814
1211,1211,1211,1211,1211,1211,1211,1211,1257565654506516480,1257565654506516480,1588661991000,2020-05-05,11:29:51,430,3642024613,tsepress,سایت خبری/تحلیلی اخبار بورس TsePress,,"New post in اخبار بورس-Tse Press: ارزش معاملات امروز #فولاد به تنهایی 1000 میلیارد تومان می‌شود؟

#خگستر تا اینجا بیش از 800 میلیارد تومان معامله شده است

ارزش معاملات سنگین #وبملت #شبندر، #وتجارت هم در رده‌های بعدی  https://ift.tt/2WvMdof ",[],['https://ift.tt/2WvMdof'],[],0,0,0,"['#فولاد', '#خگستر', '#وبملت', '#شبندر', '#وتجارت']",[],https://twitter.com/tsepress/status/1257565654506516480,False,,0,,,,,,,"[{'user_id': '3642024613', 'username': 'tsepress'}]",,,,,0.5826637148857117
1212,1212,1212,1212,1212,1212,1212,1212,1257585053187661825,1257585053187661825,1588666616000,2020-05-05,12:46:56,430,1239152985038602240,cryptocommande4,crypto commander,,صف خرید #وتجارت و #وبصادر هم عرضه شد.,[],[],[],0,0,2,"['#وتجارت', '#وبصادر']",[],https://twitter.com/cryptocommande4/status/1257585053187661825,False,,0,,,,,,,"[{'user_id': '1239152985038602240', 'username': 'cryptocommande4'}]",,,,,0.9531979560852052
1213,1213,1213,1213,1213,1213,1213,1213,1257603196282900480,1257603196282900480,1588670941000,2020-05-05,13:59:01,430,868447476231135232,daneshjokhasteh,دانشجوی خسته,,"رفتار حقوقی تو سهام دولتی
خصوصا سهم های
#شبندر
#فولاد
#وتجارت
خیلی عوض شد یهویی
#شفارا هم راهشو از بازار جدا کرد امروز
#بورس",[],[],[],1,0,5,"['#شبندر', '#فولاد', '#وتجارت', '#شفارا', '#بورس']",[],https://twitter.com/daneshjokhasteh/status/1257603196282900480,False,,0,,,,,,,"[{'user_id': '868447476231135232', 'username': 'daneshjokhasteh'}]",,,,,0.9140318632125854
1214,1214,1214,1214,1214,1214,1214,1214,1257690660246822912,1257690660246822912,1588691794000,2020-05-05,19:46:34,430,992699629409009664,divanemaghze,مغز دیوانه,,امروز نکته جالبی در #بورس مشهود بود.سهم هایی که من زیرنظرداشتمشون داشتن راه خودشون رو میرفتن ، مثلا #حریل ، #فراکاب ی ها ، #خگستر یا #وتجارت .. نمونه ای از سهام های مختلف..فقط عرضه های دستوری حقوقی میتونست این‌ اصلاح و در ادامه حقیقی های عشق فروش میتونن روزی مثل امروزو درست کنن,[],[],[],0,1,5,"['#بورس', '#حریل', '#فراکاب', '#خگستر', '#وتجارت']",[],https://twitter.com/DivaneMaghze/status/1257690660246822912,False,,0,,,,,,,"[{'user_id': '992699629409009664', 'username': 'DivaneMaghze'}]",,,,,0.6589916348457336
1215,1215,1215,1215,1215,1215,1215,1215,1257737161794711553,1257737161794711553,1588702881000,2020-05-05,22:51:21,430,1239152985038602240,cryptocommande4,crypto commander,,"#وتجارت

سقف رو بنظر شکسته اگر فردا کندل زیر کندل امروز باز بشه و  فشار فروش زیاد میتونه به 150 یه پولبک بزنه .. اگر اون حمایت هم از دست بره  140 ..
کندل شبیه کندل مرد بدار آویخته هست .
تا فردا ببنیم چی میشه…  https://www.instagram.com/p/B_0Oe0ngAOB/?igshid=1d3tfpcuyd7c5 …",[],['https://www.instagram.com/p/B_0Oe0ngAOB/?igshid=1d3tfpcuyd7c5'],[],0,0,3,['#وتجارت'],[],https://twitter.com/cryptocommande4/status/1257737161794711553,False,,0,,,,,,,"[{'user_id': '1239152985038602240', 'username': 'cryptocommande4'}]",,,,,0.958069920539856
1216,1216,1216,1216,1216,1216,1216,1216,1257798830675963904,1257798830675963904,1588717584000,2020-05-06,02:56:24,430,226190429,amirtaheri1980,Amir Taheri,,"قیمت #وبصادر و #وتجارت بعد از ۲۰۰ درصد رشد به یک سنت رسید. بعضیا صحبت حباب در #بورس میکنن. حباب مغز توعه که هر چی دیگران میگن تکرار میکنی.
احتمالن حباب #پراید و #مسکن و #دلار و #مواد_غذایی و ... ندیدی یا به نفعت نیست ببینی",[],[],[],2,0,8,"['#وبصادر', '#وتجارت', '#بورس', '#پراید', '#مسکن', '#دلار', '#مواد_غذایی']",[],https://twitter.com/amirtaheri1980/status/1257798830675963904,False,,0,,,,,,,"[{'user_id': '226190429', 'username': 'amirtaheri1980'}]",,,,,0.4438001811504364
1217,1217,1217,1217,1217,1217,1217,1217,1257923024067743745,1257923024067743745,1588747194000,2020-05-06,11:09:54,430,1124378872676483074,vesmailzadeh,VEsmailzadeh,,"#وتجارت ( هفتگی تعدیل نشده ) 
اگر مقاومت رو رد نکرد منفی و پولبک به سمت 130-140  بررسی کنید
در غیر این صورت خرید بعد از شکست مقاومت
#بورس #سهام #شاخص #اقتصاد #فرابورس pic.twitter.com/Vh2RxXQKI2",[],[],['https://pbs.twimg.com/media/EXUKFaOXQAE93YT.jpg'],1,0,12,"['#وتجارت', '#بورس', '#سهام', '#شاخص', '#اقتصاد', '#فرابورس']",[],https://twitter.com/VEsmailzadeh/status/1257923024067743745,False,,0,,,,,,,"[{'user_id': '1124378872676483074', 'username': 'VEsmailzadeh'}]",,,,,0.8525339365005493
1218,1218,1218,1218,1218,1218,1218,1218,1257983494397009920,1257983494397009920,1588761611000,2020-05-06,15:10:11,430,776696986938576896,samansoltani62,Saman Soltani,,با همه همچنان هستم،#سمگاح تو گشایش خوب بالا اومد،احتمالا ردکنم بستگی به سهمهای تحت نظرداره.ولسایپا به مقدارکافی خریدم.#حفاری هم خوب بود!!#وبملت اضافه کردم،خبهمن هم فعلا هستم چندتا بنیادی تحت نظردارم ممکنه جابجا کنم، هر چی عرضه اولیه بود بجز #شستا و #صبا ردکردم #وتجارت خریدم.#بورس https://twitter.com/samansoltani62/status/1255140691568541703 …,[],['https://twitter.com/samansoltani62/status/1255140691568541703'],[],7,1,9,"['#سمگاح', '#حفاری', '#وبملت', '#شستا', '#صبا', '#وتجارت', '#بورس']",[],https://twitter.com/samansoltani62/status/1257983494397009920,False,https://twitter.com/samansoltani62/status/1255140691568541703,0,,,,,,,"[{'user_id': '776696986938576896', 'username': 'samansoltani62'}]",,,,,0.999566376209259
1219,1219,1219,1219,1219,1219,1219,1219,1258299686387159041,1258299686387159041,1588836997000,2020-05-07,12:06:37,430,1635836803,hamedmkazemi1,Hamed,,"بعید نیست حسن روحانی از شنبه چارت #وتجارت رو بذاره جلوش نقطه ورود و خروج اعلام کنه. یهو توئیت کنه تو #شپنا کد زدن. یا مثلا بگه #ومعادن سرخطی خرید شد. تهشم یه بازو بزنه 💪🏻
#بازار #بورس",[],[],[],0,0,2,"['#وتجارت', '#شپنا', '#ومعادن', '#بازار', '#بورس']",[],https://twitter.com/hamedmkazemi1/status/1258299686387159041,False,,0,,,,,,,"[{'user_id': '1635836803', 'username': 'hamedmkazemi1'}]",,,,,0.9201658368110656
1220,1220,1220,1220,1220,1220,1220,1220,1258859727066238977,1258859727066238977,1588970522000,2020-05-09,01:12:02,430,2236667814,amirshirazi20,Amir shirazi,,"#واچلیست ۲۰ اردیبهشت ۹۹
#نوری
#فولاد
#شپنا
#فملی
#ذوب
#وبملت
#شکلر
#مادیرا
#خگستر
#وتجارت
#وبصادر
#بورس #بورس_تهران #بازارسرمایه",[],[],[],0,0,2,"['#واچلیست', '#نوری', '#فولاد', '#شپنا', '#فملی', '#ذوب', '#وبملت', '#شکلر', '#مادیرا', '#خگستر', '#وتجارت', '#وبصادر', '#بورس', '#بورس_تهران', '#بازارسرمایه']",[],https://twitter.com/AmirShirazi20/status/1258859727066238977,False,,0,,,,,,,"[{'user_id': '2236667814', 'username': 'AmirShirazi20'}]",,,,,0.965875208377838
1221,1221,1221,1221,1221,1221,1221,1221,1258980819118497794,1258980819118497794,1588999392000,2020-05-09,09:13:12,430,1066062037338546177,puyabahramy,Puya,,"یک و نیم میلیارد صف خرید آخه؟؟؟؟
#وتجارت",[],[],[],1,0,6,['#وتجارت'],[],https://twitter.com/PuyaBahramy/status/1258980819118497794,False,,0,,,,,,,"[{'user_id': '1066062037338546177', 'username': 'PuyaBahramy'}]",,,,,0.5120390057563782
1222,1222,1222,1222,1222,1222,1222,1222,1259276117682290691,1259276117682290691,1589069797000,2020-05-10,04:46:37,430,1243494298890493954,nimakh66,Nima,,با حذف چهار صفر قیمت سهما باید طوری بشود که قابل معامله باشد، بزودی دیگر شاهد سهمی زیر هزار تومن نخواهیم بود. بازار این رو فهمیده... #بورس #ذوب #وتجارت #وبصادر #وپارس #پترول #خساپا #خودرو #خگستر #ختوقا,[],[],[],0,0,4,"['#بورس', '#ذوب', '#وتجارت', '#وبصادر', '#وپارس', '#پترول', '#خساپا', '#خودرو', '#خگستر', '#ختوقا']",[],https://twitter.com/Nimakh66/status/1259276117682290691,False,,0,,,,,,,"[{'user_id': '1243494298890493954', 'username': 'Nimakh66'}]",,,,,0.2140083611011505
1223,1223,1223,1223,1223,1223,1223,1223,1259353184314818561,1259353184314818561,1589088171000,2020-05-10,09:52:51,430,887005090216898560,molavidr,PeymanMolavi,,"#خالص_ورود_نقدینگی_حقیقی_ها به بازار سرمایه از ابتدای سال تا کنون بالغ بر  ۴۱۲,۸۳۲ میلیارد ریال می باشد که  ۲۰,۲۵۶ میلیارد ریال آن به معاملات روز ۲۰ اردیبهشت تعلق دارد. سهام هایی که بیشترین نقدینگی حقیقی ها:
#فولاد
#ومعادن
#پترول
#وتجارت
#ونوین pic.twitter.com/QKThOqhrj1",[],[],['https://pbs.twimg.com/media/EXofBoBXkActPCz.jpg'],3,2,40,"['#خالص_ورود_نقدینگی_حقیقی_ها', '#فولاد', '#ومعادن', '#پترول', '#وتجارت', '#ونوین']",[],https://twitter.com/MolaviDr/status/1259353184314818561,False,,0,,,,,,,"[{'user_id': '887005090216898560', 'username': 'MolaviDr'}]",,,,,0.9504911303520204
1224,1224,1224,1224,1224,1224,1224,1224,1260092375801757702,1260092375801757702,1589264408000,2020-05-12,10:50:08,430,992699629409009664,divanemaghze,مغز دیوانه,,"#وتجارت بخرید 
#بورس",[],[],[],1,0,1,"['#وتجارت', '#بورس']",[],https://twitter.com/DivaneMaghze/status/1260092375801757702,False,,0,,,,,,,"[{'user_id': '992699629409009664', 'username': 'DivaneMaghze'}]",,,,,0.9654040336608888
1225,1225,1225,1225,1225,1225,1225,1225,1260101949384470529,1260101949384470529,1589266690000,2020-05-12,11:28:10,430,971264702612430850,boursenews_ir,بورس نیوز,,"تا این لحظه از بازار ارزش معاملات از ۱۸ هزار میلیارد تومان گذشت و به نظر می‌رسد رکورد جدیدی به ثبت برسد

خریداران #اخابر خریداران مصممی دارد که با وجود عرضه ها در بازار از صف خرید خارج نشده اند

صف فروش  #وتجارت و #شپنا هم جمع شد

#نبض_بازار",[],[],[],3,0,28,"['#اخابر', '#وتجارت', '#شپنا', '#نبض_بازار']",[],https://twitter.com/boursenews_ir/status/1260101949384470529,False,,0,,,,,,,"[{'user_id': '971264702612430850', 'username': 'boursenews_ir'}]",,,,,0.805420458316803
1226,1226,1226,1226,1226,1226,1226,1226,1260102442206797824,1260101917369405440,1589266808000,2020-05-12,11:30:08,430,923222228300419073,ahmadrezajp,AJ | احمدرضا,,از #وتجارت دیگه انتظار نداشتم :)),['twit_bourse'],[],[],0,0,0,['#وتجارت'],[],https://twitter.com/ahmadrezajp/status/1260102442206797824,False,,0,,,,,,,"[{'user_id': '923222228300419073', 'username': 'ahmadrezajp'}, {'user_id': '1061257282472820737', 'username': 'twit_bourse'}]",,,,,0.12663038074970245
1227,1227,1227,1227,1227,1227,1227,1227,1260104739456315392,1260104739456315392,1589267356000,2020-05-12,11:39:16,430,2482242134,sam9756,Sam,,#وتجارت صف خرید شد🔥,[],[],[],0,0,2,['#وتجارت'],[],https://twitter.com/Sam9756/status/1260104739456315392,False,,0,,,,,,,"[{'user_id': '2482242134', 'username': 'Sam9756'}]",,,,,0.8531168699264526
